group,b,c,M,N,a,d,batch_size,triton_ms,bmm_ms,cuda_ms,cuda_error
group1,2,2,512,512,256,1,4096,0.101505,0.087245,,
group1,2,2,1024,1024,1,512,2,0.100260,0.133150,,
group1,2,2,1024,1024,1,512,4,0.100243,0.133907,,
group1,2,2,1024,1024,1,512,8,0.100462,0.133681,,
group1,2,2,1024,1024,1,512,16,0.100979,0.133574,,
group1,2,2,1024,1024,1,512,32,0.101199,0.133438,,
group1,2,2,1024,1024,1,512,64,0.101327,0.133875,,
group1,2,2,1024,1024,1,512,128,0.100902,0.133848,,
group1,2,2,1024,1024,1,512,256,0.101180,0.132958,,
group1,2,2,1024,1024,1,512,512,0.101304,0.133615,,
group1,2,2,1024,1024,1,512,1024,0.101818,0.133858,,
group1,2,2,1024,1024,1,512,2048,0.102083,0.134817,,
group1,2,2,1024,1024,1,512,4096,0.158799,0.193296,,
group1,2,2,1024,1024,2,256,2,0.100628,0.129704,,
group1,2,2,1024,1024,2,256,4,0.101412,0.128930,,
group1,2,2,1024,1024,2,256,8,0.100980,0.129472,,
group1,2,2,1024,1024,2,256,16,0.100671,0.130070,,
group1,2,2,1024,1024,2,256,32,0.101314,0.129958,,
group1,2,2,1024,1024,2,256,64,0.100905,0.130062,,
group1,2,2,1024,1024,2,256,128,0.101486,0.130198,,
group1,2,2,1024,1024,2,256,256,0.101504,0.129961,,
group1,2,2,1024,1024,2,256,512,0.101619,0.130252,,
group1,2,2,1024,1024,2,256,1024,0.101650,0.129858,,
group1,2,2,1024,1024,2,256,2048,0.101698,0.130943,,
group1,2,2,1024,1024,2,256,4096,0.158722,0.192040,,
group1,2,2,1024,1024,4,128,2,0.100174,0.129642,,
group1,2,2,1024,1024,4,128,4,0.100081,0.130118,,
group1,2,2,1024,1024,4,128,8,0.100538,0.129091,,
group1,2,2,1024,1024,4,128,16,0.100976,0.129445,,
group1,2,2,1024,1024,4,128,32,0.100918,0.129660,,
group1,2,2,1024,1024,4,128,64,0.101126,0.130243,,
group1,2,2,1024,1024,4,128,128,0.101431,0.129940,,
group1,2,2,1024,1024,4,128,256,0.101191,0.129681,,
group1,2,2,1024,1024,4,128,512,0.101378,0.130266,,
group1,2,2,1024,1024,4,128,1024,0.101940,0.129374,,
group1,2,2,1024,1024,4,128,2048,0.102416,0.130414,,
group1,2,2,1024,1024,4,128,4096,0.158726,0.192163,,
group1,2,2,1024,1024,8,64,2,0.100572,0.129534,,
